CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2021071026,N,U,U,Y,Y,Y,1.0,Y,Y,1000.0,Y,U,Y,U,Y,1.0,U,U,N,,,,,2
2021047284,N,N,N,N,U,U,9.0,U,N,599.0,N,,,,,,,,N,,,,,2
2021035729,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021057004,N,U,N,Y,N,U,0.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2021058295,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021038488,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021070552,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2021084091,N,N,U,N,N,N,0.0,N,Y,400.0,N,,,,,,,,N,,,,,2
2021085279,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2021069861,N,N,N,N,N,N,0.0,N,N,1199.0,N,,,,,,,,N,,,,,1
2021091506,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021085717,N,Y,U,N,N,N,0.0,Y,N,1200.0,N,,,,,,,,N,,,,,1
2021124901,N,N,N,N,N,N,0.0,N,N,85.0,N,,,,,,,,N,,,,,2
2021115111,N,N,U,N,U,Y,1.0,Y,Y,999.0,N,,,,,,,,N,,,,,1
2021083696,N,U,U,U,N,N,0.0,Y,Y,800.0,N,,,,,,,,N,,,,,1
2021090079,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2021086067,Y,N,U,U,N,N,0.0,U,U,1000.0,N,,,,,,,,N,,,,,2
2021024561,U,N,N,N,N,U,0.0,Y,U,99999.0,N,,,,,,,,N,,,,,2
2021031599,N,N,U,N,U,N,2.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021048871,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021050845,N,N,Y,N,U,Y,3.0,N,Y,1299.0,N,,,,,,,,N,,,,,2
2021028037,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021010073,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021047705,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021071046,N,N,N,Y,N,N,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2021075192,N,U,U,U,U,U,1.0,U,U,750.0,N,,,,,,,,N,,,,,1
2021090858,Y,Y,Y,Y,U,Y,3.0,Y,N,1500.0,N,,,,,,,,N,,,,,2
2021093364,N,N,U,N,N,N,0.0,Y,Y,398.0,N,,,,,,,,N,,,,,1
2021059260,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021057253,,,,,,,,,,,,,,,,,,,,N,U,N,Y,2
2021098302,Y,U,U,Y,U,U,1.0,U,U,50.0,N,,,,,,,,N,,,,,2
2021098313,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021078170,N,U,U,U,N,N,0.0,U,N,650.0,Y,U,U,N,N,0.0,U,N,N,,,,,1
2021124993,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021109579,N,U,U,U,N,U,2.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021081818,N,N,U,N,N,N,0.0,N,N,250.0,N,,,,,,,,N,,,,,1
2021062312,N,N,U,Y,Y,Y,1.0,N,N,1300.0,N,,,,,,,,N,,,,,1
2021076057,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2021110717,N,U,U,U,U,U,9.0,U,U,1200.0,N,,,,,,,,N,,,,,2
2021088054,Y,Y,U,N,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021072651,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021073448,Y,Y,Y,Y,N,N,0.0,Y,N,1584.0,N,,,,,,,,N,,,,,1
2021113254,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021127205,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021024508,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021050845,N,N,U,U,U,U,9.0,Y,Y,250.0,N,,,,,,,,N,,,,,4
2021011793,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021038594,N,U,U,N,U,Y,3.0,Y,Y,750.0,N,,,,,,,,N,,,,,1
2021036218,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2021036268,N,U,N,N,U,U,9.0,Y,Y,450.0,N,,,,,,,,N,,,,,1
2021044133,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021064795,U,N,U,U,N,N,0.0,U,U,800.0,Y,U,U,N,N,0.0,U,U,N,,,,,2
2021035565,N,U,U,U,U,U,9.0,Y,U,500.0,N,,,,,,,,N,,,,,2
2021073724,Y,Y,Y,Y,U,U,3.0,Y,Y,1746.0,N,,,,,,,,N,,,,,1
2021038480,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021090228,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021069882,N,U,U,U,U,U,9.0,U,U,150.0,N,,,,,,,,N,,,,,1
2021069920,U,N,U,N,N,N,0.0,Y,N,250.0,N,,,,,,,,N,,,,,1
2021094212,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2021095065,Y,Y,U,Y,Y,Y,1.0,Y,Y,700.0,N,,,,,,,,N,,,,,1
2021053659,N,N,N,N,N,N,0.0,Y,N,1000.0,N,,,,,,,,N,,,,,1
2021048045,Y,Y,U,Y,Y,Y,3.0,Y,Y,900.0,N,,,,,,,,N,,,,,1
2021098396,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021107775,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021114995,Y,Y,U,Y,N,N,0.0,Y,Y,805.0,N,,,,,,,,N,,,,,1
2021114392,N,U,N,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,,,,,1
2021072641,N,U,U,U,U,U,9.0,U,U,600.0,U,,,,,,,,N,,,,,1
2021123298,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021023042,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021030244,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021006048,N,N,N,N,N,Y,1.0,Y,Y,1500.0,N,,,,,,,,N,,,,,1
2021041308,N,N,N,U,U,Y,1.0,U,U,150.0,N,,,,,,,,N,,,,,2
2021053566,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021065587,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021070366,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2021057127,N,U,U,U,U,U,9.0,U,U,196.0,N,,,,,,,,N,,,,,2
2021033995,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021069708,N,U,Y,Y,U,N,1.0,Y,U,1000.0,N,,,,,,,,N,,,,,1
2021075347,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021064345,U,U,U,U,U,U,9.0,U,U,125.0,N,,,,,,,,N,,,,,2
2021070513,Y,Y,Y,Y,Y,Y,1.0,Y,Y,645.0,N,,,,,,,,N,,,,,2
2021059206,N,N,U,N,N,N,0.0,N,N,750.0,N,,,,,,,,N,,,,,1
2021081734,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021101093,,,,,,,,,,,,,,,,,,,,U,Y,U,U,2
2021127583,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2021093680,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021091719,Y,N,U,N,N,N,0.0,Y,N,805.0,N,,,,,,,,N,,,,,1
2021012802,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021024574,N,N,U,N,N,N,0.0,Y,Y,0.0,N,,,,,,,,N,,,,,1
2021039739,N,U,U,N,N,N,0.0,Y,Y,49.0,N,,,,,,,,N,,,,,1
2021044251,Y,U,Y,Y,N,N,0.0,U,U,1731.0,Y,U,Y,N,N,0.0,U,U,N,,,,,2
2021054020,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021039207,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021045421,Y,Y,Y,Y,U,Y,3.0,Y,N,1690.0,N,,,,,,,,N,,,,,1
2021070932,Y,Y,N,N,N,Y,1.0,Y,N,300.0,N,,,,,,,,N,,,,,1
2021071055,N,U,N,U,U,U,9.0,U,U,600.0,N,,,,,,,,N,,,,,1
2021031924,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2021031270,,,,,,,,,,,,,,,,,,,,U,N,N,Y,2
2021058652,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021084715,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021053601,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021098378,N,N,U,N,N,N,0.0,Y,Y,998.0,N,,,,,,,,N,,,,,1
2021119817,N,U,U,U,U,U,9.0,U,U,600.0,N,,,,,,,,N,,,,,1
2021110217,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021083277,N,Y,Y,Y,U,Y,1.0,Y,Y,445.0,N,,,,,,,,N,,,,,1
2021093887,N,N,N,N,N,N,0.0,N,N,750.0,N,,,,,,,,N,,,,,2
2021087994,U,Y,U,Y,N,N,0.0,Y,Y,1100.0,N,,,,,,,,N,,,,,2
2021021754,N,Y,Y,Y,Y,Y,1.0,Y,Y,800.0,Y,Y,Y,Y,Y,1.0,Y,Y,N,,,,,2
2021039737,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2021046950,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021023133,U,U,U,U,U,U,9.0,U,U,398.0,N,,,,,,,,U,,,,,1
2021040153,N,N,U,U,N,U,9.0,Y,U,800.0,N,,,,,,,,N,,,,,1
2021073733,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2021062516,N,N,U,Y,Y,N,1.0,Y,N,600.0,N,,,,,,,,N,,,,,1
2021092688,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021053647,N,U,U,U,U,U,9.0,N,N,3732.0,N,,,,,,,,N,,,,,2
2021053656,N,N,N,N,N,U,9.0,N,N,499.0,N,,,,,,,,N,,,,,1
2021091995,N,N,N,Y,U,N,1.0,N,N,1000.0,N,,,,,,,,N,,,,,2
2021085837,N,Y,Y,Y,U,Y,1.0,Y,Y,750.0,N,,,,,,,,N,,,,,1
2021103179,N,U,Y,Y,Y,Y,1.0,Y,U,600.0,N,,,,,,,,N,,,,,2
2021103286,,,,,,,,,,,,,,,,,,,,N,N,Y,N,1
2021109664,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021077633,N,N,U,N,N,N,0.0,Y,N,250.0,N,,,,,,,,N,,,,,1
2021072036,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021086017,N,U,U,U,U,Y,2.0,Y,U,450.0,N,,,,,,,,N,,,,,1
2021091836,N,U,U,Y,N,Y,1.0,Y,Y,0.0,N,,,,,,,,N,,,,,1
2021124519,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021029405,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021031405,N,U,U,U,U,U,9.0,U,U,99999.0,Y,N,Y,U,Y,1.0,Y,Y,N,,,,,1
2021001066,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2021047031,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021027010,U,N,U,Y,U,N,1.0,Y,Y,150.0,N,,,,,,,,N,,,,,1
2021053572,N,U,U,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021076377,N,Y,U,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021065791,N,N,N,Y,U,Y,1.0,Y,Y,636.0,N,,,,,,,,N,,,,,1
2021035522,U,U,U,U,U,N,0.0,Y,N,650.0,Y,U,U,U,N,0.0,N,N,N,,,,,1
2021057120,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2021069814,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021064372,N,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021096002,N,U,U,U,U,U,1.0,U,U,0.0,N,,,,,,,,N,,,,,2
2021053678,U,U,U,N,N,N,0.0,Y,N,300.0,N,,,,,,,,N,,,,,1
2021104678,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021098323,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021110386,,,,,,,,,,,,,,,,,,,,N,Y,Y,Y,2
2021097750,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021104116,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021122325,N,U,U,U,U,U,9.0,U,U,650.0,N,,,,,,,,N,,,,,2
2021081238,N,U,U,U,U,U,9.0,U,U,150.0,N,,,,,,,,N,,,,,2
2021127606,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021077636,Y,Y,U,U,N,N,0.0,Y,N,1000.0,N,,,,,,,,N,,,,,1
2021092404,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021000649,N,U,Y,U,U,U,9.0,Y,Y,899.0,N,,,,,,,,N,,,,,1
2021031405,N,U,U,U,N,N,0.0,U,U,9999.0,N,,,,,,,,N,,,,,3
2021039737,N,N,N,N,N,N,0.0,N,N,250.0,N,,,,,,,,N,,,,,2
2021013299,N,N,U,N,U,N,0.0,Y,Y,500.0,N,,,,,,,,N,,,,,1
2021053937,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021032419,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2021079208,N,U,U,U,U,U,1.0,Y,Y,144.0,N,,,,,,,,N,,,,,1
2021058392,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021088242,N,U,U,U,U,U,9.0,U,U,600.0,N,,,,,,,,N,,,,,1
2021061240,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021070626,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021080370,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021079484,N,N,U,Y,N,U,1.0,Y,Y,900.0,N,,,,,,,,N,,,,,1
2021079608,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021101463,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021081719,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2021081829,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2021071323,N,Y,Y,Y,Y,N,1.0,Y,Y,1500.0,N,,,,,,,,N,,,,,1
2021071374,N,N,N,N,N,N,0.0,Y,N,1300.0,N,,,,,,,,N,,,,,1
2021107424,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021083758,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021128257,N,U,U,U,U,U,1.0,U,U,0.0,N,,,,,,,,N,,,,,1
2021014589,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021054938,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2021046902,N,N,U,N,N,N,0.0,Y,N,900.0,N,,,,,,,,N,,,,,1
2021046935,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021021565,Y,Y,U,Y,U,Y,3.0,Y,Y,1100.0,N,,,,,,,,N,,,,,1
2021036077,N,N,U,N,U,N,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021070392,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2021048496,Y,N,N,Y,Y,Y,1.0,Y,N,1200.0,N,,,,,,,,N,,,,,1
2021071061,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2021047280,N,N,N,N,N,N,0.0,N,N,60.0,N,,,,,,,,N,,,,,1
2021057109,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021057155,U,U,U,U,U,U,9.0,U,U,0.0,U,,,,,,,,U,,,,,1
2021041966,N,U,U,N,N,N,0.0,N,U,100.0,N,,,,,,,,N,,,,,1
2021037298,N,N,N,N,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2021098008,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021057460,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2021117357,U,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021111361,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2021027647,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021041578,Y,U,U,U,U,U,9.0,U,U,5000.0,N,,,,,,,,N,,,,,2
2021023478,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021045202,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2021045947,N,U,U,U,U,U,9.0,U,U,900.0,N,,,,,,,,N,,,,,1
2021070936,N,U,U,N,N,N,0.0,Y,Y,1300.0,N,,,,,,,,N,,,,,1
2021059525,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2021059053,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2021071729,N,U,U,U,U,U,9.0,U,U,50.0,N,,,,,,,,N,,,,,1
2021057140,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2021073593,N,Y,Y,Y,U,Y,1.0,Y,N,399.0,N,,,,,,,,N,,,,,1
2021041080,N,U,U,U,U,U,9.0,Y,Y,655.0,N,,,,,,,,N,,,,,1
2021087834,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2021070544,N,Y,Y,Y,U,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,1
2021099547,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021058815,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2
2021084827,N,U,N,U,U,U,9.0,U,U,200.0,N,,,,,,,,N,,,,,1
2021083323,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2021054372,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2021107690,N,Y,N,Y,Y,Y,1.0,Y,Y,1100.0,N,,,,,,,,N,,,,,1
2021075967,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2021083690,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2021085456,N,N,Y,U,U,U,2.0,Y,Y,0.0,N,,,,,,,,N,,,,,1
2021089145,N,U,U,U,U,U,9.0,U,U,150.0,U,,,,,,,,N,,,,,1
2012002104,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2012012598,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2012117279,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011029037,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011033489,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011033524,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011038020,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011038226,,,,,,,,,,,,,,,,,,,,U,N,U,U,2
2011038357,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2011040868,Y,U,U,U,,,0.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011047058,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011051631,U,Y,Y,Y,U,U,1.0,Y,Y,929.0,N,,,,,,,,U,,,,,1
2011053567,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011054026,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011054304,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2011056953,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011056970,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011057266,N,U,U,U,N,N,0.0,U,U,1000.0,N,,,,,,,,N,,,,,1
2011057313,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2011060507,N,U,U,U,,,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2011061905,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011064040,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011064201,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011066773,U,U,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,U,,,,,1
2011067930,Y,N,Y,Y,N,N,0.0,N,N,1300.0,N,,,,,,,,N,,,,,1
2011068351,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011068476,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011068494,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011068496,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2011074780,N,N,Y,Y,Y,Y,0.0,Y,Y,1700.0,N,,,,,,,,N,,,,,1
2011075694,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011076035,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2011076051,N,N,Y,Y,Y,Y,1.0,U,U,600.0,N,,,,,,,,N,,,,,1
2011076264,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011076284,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011076491,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011082394,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011082532,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011082535,,,,,,,,,,,,,,,,,,,,U,U,Y,U,1
2011082582,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011082648,,,,,,,,,,,,,,,,,,,,N,U,N,Y,2
2011082657,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011082666,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2011082735,U,Y,U,N,N,N,0.0,Y,N,250.0,N,,,,,,,,N,,,,,1
2011083403,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011083475,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011085498,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011085514,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011087905,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011087990,N,Y,Y,Y,Y,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,,,,,1
2011088053,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011090473,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011092890,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011092903,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011092933,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011093001,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011093048,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011095516,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2011098045,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011098081,U,Y,Y,U,U,Y,1.0,Y,U,99999.0,N,,,,,,,,U,,,,,2
2011098109,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011100903,N,N,Y,N,N,N,0.0,Y,N,600.0,N,,,,,,,,N,,,,,1
2011101617,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011102374,N,Y,N,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2011106111,,,,,,,,,,,,,,,,,,,,N,U,N,U,1
2011108935,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011115242,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011115250,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2011115275,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011115321,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011115451,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011117820,U,U,U,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,U,,,,,1
2011122879,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011132830,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2012002066,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2012010070,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2012012590,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2012012667,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2012013435,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2012023519,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2013029667,,,,,,,,,,,,,,,,,,,,U,U,N,U,3
2011033419,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2011033549,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011034034,N,Y,U,Y,Y,Y,3.0,Y,Y,1200.0,N,,,,,,,,N,,,,,1
2011038429,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011040751,N,N,U,Y,Y,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,1
2011047291,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011053543,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011054213,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011056893,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011061824,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2011061832,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011064007,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011064059,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011066790,U,U,U,U,N,N,0.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011068386,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2011073232,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2011075742,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011075805,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011082449,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011083398,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011087823,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2011090387,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2011090417,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011090444,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2011090492,U,U,U,U,N,N,0.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2011093036,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2011098881,N,N,U,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,,,,,1
2011100736,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
